"","date","cname","iso3","records.cases","records.deaths","cu_cases","cu_deaths","days_elapsed","end_label"
"2371",2020-04-07,"Saudi Arabia","SAU",138,4,2523,38,22,NA
"2372",2020-04-07,"Senegal","SEN",4,0,226,2,11,NA
"2373",2020-04-07,"Serbia","SRB",292,7,2200,58,18,NA
"2374",2020-04-07,"Singapore","SGP",66,0,1375,6,37,NA
"2375",2020-04-07,"Slovakia","SVK",49,2,534,2,19,NA
"2376",2020-04-07,"Slovenia","SVN",24,2,1021,30,24,NA
"2377",2020-04-07,"South Africa","ZAF",31,1,1686,12,19,NA
"2378",2020-04-07,"Korea, Republic of","KOR",47,6,10331,192,46,NA
"2379",2020-04-07,"Spain","ESP",4273,637,135032,13055,35,NA
"2380",2020-04-07,"Sri Lanka","LKA",12,0,178,5,13,NA
"2381",2020-04-07,"Sweden","SWE",376,76,7206,477,31,NA
"2382",2020-04-07,"Switzerland","CHE",552,25,21574,584,31,NA
"2383",2020-04-07,"Taiwan, Province of China","TWN",10,0,373,5,19,NA
"2384",2020-04-07,"Thailand","THA",38,0,2258,26,22,NA
"2385",2020-04-07,"Trinidad and Tobago","TTO",1,1,105,8,3,NA
"2386",2020-04-07,"Tunisia","TUN",21,3,574,22,13,NA
"2387",2020-04-07,"Turkey","TUR",3148,75,30217,649,19,NA
"2388",2020-04-07,"Ukraine","UKR",68,6,1319,38,12,NA
"2389",2020-04-07,"United Arab Emirates","ARE",277,1,2076,11,20,NA
"2390",2020-04-07,"United Kingdom","GBR",3802,439,51608,5373,32,NA
"2391",2020-04-07,"United States","USA",30561,1342,368196,10989,35,NA
"2392",2020-04-07,"Uruguay","URY",9,0,415,6,17,NA
"2393",2020-04-07,"Uzbekistan","UZB",55,0,397,2,10,NA
"2394",2020-04-07,"Venezuela, Bolivarian Republic of","VEN",11,0,159,5,12,NA
"2395",2020-04-07,"Viet Nam","VNM",4,0,245,0,15,NA
"2396",2020-04-08,"Afghanistan","AFG",30,4,367,11,10,NA
"2397",2020-04-08,"Albania","ALB",6,0,383,22,15,NA
"2398",2020-04-08,"Algeria","DZA",45,21,1468,194,16,NA
"2399",2020-04-08,"Andorra","AND",19,1,545,22,16,NA
"2400",2020-04-08,"Argentina","ARG",87,7,1715,60,19,NA
"2401",2020-04-08,"Armenia","ARM",20,0,853,8,20,NA
"2402",2020-04-08,"Australia","AUS",112,3,5956,45,29,NA
"2403",2020-04-08,"Austria","AUT",343,23,12640,243,30,NA
"2404",2020-04-08,"Azerbaijan","AZE",76,1,717,8,12,NA
"2405",2020-04-08,"Bahrain","BHR",55,1,811,5,29,NA
"2406",2020-04-08,"Bangladesh","BGD",41,5,164,17,1,NA
"2407",2020-04-08,"Belarus","BLR",161,0,861,13,8,NA
"2408",2020-04-08,"Belgium","BEL",1380,403,22194,2035,32,NA
"2409",2020-04-08,"Bolivia, Plurinational State of","BOL",16,1,210,15,8,NA
"2410",2020-04-08,"Bosnia and Herzegovina","BIH",86,4,781,32,16,NA
"2411",2020-04-08,"Brazil","BRA",1661,114,13717,667,24,NA
"2412",2020-04-08,"Brunei Darussalam","BRN",0,0,135,1,14,NA
"2413",2020-04-08,"Bulgaria","BGR",28,1,577,23,19,NA
"2414",2020-04-08,"Burkina Faso","BFA",20,2,384,19,13,NA
"2415",2020-04-08,"Cambodia","KHM",2,0,117,0,11,NA
"2416",2020-04-08,"Cameroon","CMR",27,0,685,9,8,NA
"2417",2020-04-08,"Canada","CAN",1230,57,17883,380,27,NA
"2418",2020-04-08,"Chile","CHL",301,6,5116,43,22,NA
"2419",2020-04-08,"China","CHN",86,2,82784,3337,80,NA
"2420",2020-04-08,"Colombia","COL",201,4,1780,50,20,NA
"2421",2020-04-08,"Costa Rica","CRI",16,0,483,2,18,NA
"2422",2020-04-08,"Côte d'Ivoire","CIV",26,0,349,3,11,NA
"2423",2020-04-08,"Croatia","HRV",60,2,1282,18,19,NA
"2424",2020-04-08,"Cuba","CUB",46,2,396,11,10,NA
"2425",2020-04-08,"Cyprus","CYP",29,0,494,14,15,NA
"2426",2020-04-08,"Czech Republic","CZE",195,10,5017,88,26,NA
"2427",2020-04-08,"Congo, the Democratic Republic of the","COD",19,0,180,18,6,NA
"2428",2020-04-08,"Denmark","DNK",390,16,5071,203,29,NA
"2429",2020-04-08,"Djibouti","DJI",31,0,121,0,0,NA
"2430",2020-04-08,"Dominican Republic","DOM",128,12,1956,98,17,NA
"2431",2020-04-08,"Ecuador","ECU",248,29,3995,220,21,NA
"2432",2020-04-08,"Egypt","EGY",249,7,1322,85,23,NA
"2433",2020-04-08,"Estonia","EST",41,2,1149,21,24,NA
"2434",2020-04-08,"Faroe Islands","FRO",1,0,184,0,16,NA
"2435",2020-04-08,"Finland","FIN",132,7,2308,34,26,NA
"2436",2020-04-08,"France","FRA",3777,1417,78167,10328,38,NA
"2437",2020-04-08,"Georgia","GEO",8,1,196,3,7,NA
"2438",2020-04-08,"Germany","DEU",4003,254,103228,1861,38,NA
"2439",2020-04-08,"Ghana","GHA",0,0,287,5,12,NA
"2440",2020-04-08,"Gibraltar","GIB",4,0,113,0,2,NA
"2441",2020-04-08,"Greece","GRC",77,2,1832,81,26,NA
"2442",2020-04-08,"Guam","GUM",9,0,121,4,2,NA
"2443",2020-04-08,"Guernsey","GGY",1,0,166,4,4,NA
"2444",2020-04-08,"Guinea","GIN",16,0,144,0,3,NA
"2445",2020-04-08,"Honduras","HND",7,0,312,22,10,NA
"2446",2020-04-08,"Hungary","HUN",78,11,895,58,18,NA
"2447",2020-04-08,"Iceland","ISL",24,0,1586,6,26,NA
"2448",2020-04-08,"India","IND",773,35,5194,149,22,NA
"2449",2020-04-08,"Indonesia","IDN",247,12,2738,221,23,NA
"2450",2020-04-08,"Iran, Islamic Republic of","IRN",2089,133,62589,3872,41,NA
"2451",2020-04-08,"Iraq","IRQ",0,0,1031,64,23,NA
"2452",2020-04-08,"Ireland","IRL",345,36,5709,210,24,NA
"2453",2020-04-08,"Isle of Man","IMN",11,0,150,1,4,NA
"2454",2020-04-08,"Israel","ISR",344,8,9248,65,25,NA
"2455",2020-04-08,"Italy","ITA",3039,604,135586,17129,44,NA
"2456",2020-04-08,"Japan","JPN",89,0,3906,80,46,NA
"2457",2020-04-08,"Jersey","JEY",1,0,170,3,4,NA
"2458",2020-04-08,"Jordan","JOR",0,0,349,6,15,NA
"2459",2020-04-08,"Kazakhstan","KAZ",34,0,704,6,12,NA
"2460",2020-04-08,"Kenya","KEN",14,2,172,6,5,NA
"2461",2020-04-08,"Kosovo","XKV",39,2,184,5,8,NA
"2462",2020-04-08,"Kuwait","KWT",78,0,743,1,25,NA
"2463",2020-04-08,"Kyrgyzstan","KGZ",42,0,270,4,7,NA
"2464",2020-04-08,"Latvia","LVA",6,1,548,2,18,NA
"2465",2020-04-08,"Lebanon","LBN",7,0,548,19,22,NA
"2466",2020-04-08,"Lithuania","LTU",37,1,880,15,17,NA
"2467",2020-04-08,"Luxembourg","LUX",127,3,2970,44,21,NA
"2468",2020-04-08,"Malaysia","MYS",170,1,3963,63,29,NA
"2469",2020-04-08,"Malta","MLT",52,0,293,0,15,NA
"2470",2020-04-08,"Mauritius","MUS",24,0,268,7,10,NA
"2471",2020-04-08,"Mexico","MEX",346,16,2785,141,20,NA
"2472",2020-04-08,"Moldova, Republic of","MDA",91,3,1056,22,15,NA
"2473",2020-04-08,"Montenegro","MNE",8,0,241,2,7,NA
"2474",2020-04-08,"Morocco","MAR",64,10,1184,90,16,NA
"2475",2020-04-08,"Netherlands","NLD",777,234,19580,2101,32,NA
"2476",2020-04-08,"New Zealand","NZL",26,0,969,1,16,NA
"2477",2020-04-08,"Niger","NER",25,1,278,11,3,NA
"2478",2020-04-08,"Nigeria","NGA",16,1,254,6,8,NA
"2479",2020-04-08,"Macedonia, the former Yugoslav Republic of","MKD",29,5,599,26,16,NA
"2480",2020-04-08,"Norway","NOR",108,10,5863,69,32,NA
"2481",2020-04-08,"Oman","OMN",48,0,419,2,12,NA
"2482",2020-04-08,"Pakistan","PAK",208,4,4072,58,22,NA
"2483",2020-04-08,"Palestine, State of","PSE",7,0,260,1,9,NA
"2484",2020-04-08,"Panama","PAN",149,4,2249,59,20,NA
"2485",2020-04-08,"Paraguay","PRY",2,0,115,5,3,NA
"2486",2020-04-08,"Peru","PER",393,15,2954,107,21,NA
"2487",2020-04-08,"Philippines","PHL",104,14,3764,177,24,NA
"2488",2020-04-08,"Poland","POL",435,22,4848,129,24,NA
"2489",2020-04-08,"Portugal","PRT",712,34,12442,345,25,NA
"2490",2020-04-08,"Puerto Rico","PRI",60,2,573,23,10,NA
"2491",2020-04-08,"Qatar","QAT",225,2,2057,6,27,NA
"2492",2020-04-08,"Romania","ROU",360,25,4417,182,24,NA
"2493",2020-04-08,"Russian Federation","RUS",1154,11,7497,58,21,NA
"2494",2020-04-08,"Rwanda","RWA",0,0,105,0,3,NA
"2495",2020-04-08,"San Marino","SMR",2,2,279,34,22,NA
"2496",2020-04-08,"Saudi Arabia","SAU",272,3,2795,41,23,NA
"2497",2020-04-08,"Senegal","SEN",11,0,237,2,12,NA
"2498",2020-04-08,"Serbia","SRB",247,3,2447,61,19,NA
"2499",2020-04-08,"Singapore","SGP",106,0,1481,6,38,NA
"2500",2020-04-08,"Slovakia","SVK",47,0,581,2,20,NA
"2501",2020-04-08,"Slovenia","SVN",34,6,1055,36,25,NA
"2502",2020-04-08,"South Africa","ZAF",63,1,1749,13,20,NA
"2503",2020-04-08,"Korea, Republic of","KOR",53,8,10384,200,47,NA
"2504",2020-04-08,"Spain","ESP",5478,743,140510,13798,36,NA
"2505",2020-04-08,"Sri Lanka","LKA",7,1,185,6,14,NA
"2506",2020-04-08,"Sweden","SWE",487,114,7693,591,32,NA
"2507",2020-04-08,"Switzerland","CHE",590,57,22164,641,32,NA
"2508",2020-04-08,"Taiwan, Province of China","TWN",3,0,376,5,20,NA
"2509",2020-04-08,"Thailand","THA",111,4,2369,30,23,NA
"2510",2020-04-08,"Trinidad and Tobago","TTO",2,0,107,8,4,NA
"2511",2020-04-08,"Tunisia","TUN",22,0,596,22,14,NA
"2512",2020-04-08,"Turkey","TUR",3892,76,34109,725,20,NA
"2513",2020-04-08,"Ukraine","UKR",143,7,1462,45,13,NA
"2514",2020-04-08,"United Arab Emirates","ARE",283,1,2359,12,21,NA
"2515",2020-04-08,"United Kingdom","GBR",3634,786,55242,6159,33,NA
"2516",2020-04-08,"United States","USA",30613,1906,398809,12895,36,NA
"2517",2020-04-08,"Uruguay","URY",9,1,424,7,18,NA
"2518",2020-04-08,"Uzbekistan","UZB",107,0,504,2,11,NA
"2519",2020-04-08,"Venezuela, Bolivarian Republic of","VEN",7,2,166,7,13,NA
"2520",2020-04-08,"Viet Nam","VNM",6,0,251,0,16,NA
"2521",2020-04-09,"Afghanistan","AFG",56,3,423,14,11,NA
"2522",2020-04-09,"Albania","ALB",17,0,400,22,16,NA
"2523",2020-04-09,"Algeria","DZA",104,11,1572,205,17,NA
"2524",2020-04-09,"Andorra","AND",19,1,564,23,17,NA
"2525",2020-04-09,"Argentina","ARG",80,5,1795,65,20,NA
"2526",2020-04-09,"Armenia","ARM",28,1,881,9,21,NA
"2527",2020-04-09,"Australia","AUS",96,5,6052,50,30,NA
"2528",2020-04-09,"Austria","AUT",329,30,12969,273,31,NA
"2529",2020-04-09,"Azerbaijan","AZE",105,0,822,8,13,NA
"2530",2020-04-09,"Bahrain","BHR",12,0,823,5,30,NA
"2531",2020-04-09,"Bangladesh","BGD",54,3,218,20,2,NA
"2532",2020-04-09,"Belarus","BLR",205,0,1066,13,9,NA
"2533",2020-04-09,"Belgium","BEL",1209,205,23403,2240,33,NA
"2534",2020-04-09,"Bolivia, Plurinational State of","BOL",54,3,264,18,9,NA
"2535",2020-04-09,"Bosnia and Herzegovina","BIH",35,3,816,35,17,NA
"2536",2020-04-09,"Brazil","BRA",2210,133,15927,800,25,NA
"2537",2020-04-09,"Brunei Darussalam","BRN",0,0,135,1,15,NA
"2538",2020-04-09,"Bulgaria","BGR",16,1,593,24,20,NA
"2539",2020-04-09,"Burkina Faso","BFA",30,4,414,23,14,NA
"2540",2020-04-09,"Cambodia","KHM",1,0,118,0,12,NA
"2541",2020-04-09,"Cameroon","CMR",45,1,730,10,9,NA
"2542",2020-04-09,"Canada","CAN",1391,55,19274,435,28,NA
"2543",2020-04-09,"Chile","CHL",430,5,5546,48,23,NA
"2544",2020-04-09,"China","CHN",86,2,82870,3339,81,NA
"2545",2020-04-09,"Colombia","COL",274,5,2054,55,21,NA
"2546",2020-04-09,"Costa Rica","CRI",19,0,502,2,19,NA
"2547",2020-04-09,"Côte d'Ivoire","CIV",35,0,384,3,12,NA
"2548",2020-04-09,"Croatia","HRV",61,1,1343,19,20,NA
"2549",2020-04-09,"Cuba","CUB",61,1,457,12,11,NA
"2550",2020-04-09,"Cyprus","CYP",32,0,526,14,16,NA
"2551",2020-04-09,"Czech Republic","CZE",295,11,5312,99,27,NA
"2552",2020-04-09,"Congo, the Democratic Republic of the","COD",3,2,183,20,7,NA
"2553",2020-04-09,"Denmark","DNK",331,15,5402,218,30,NA
"2554",2020-04-09,"Djibouti","DJI",14,0,135,0,1,NA
"2555",2020-04-09,"Dominican Republic","DOM",155,10,2111,108,18,NA
"2556",2020-04-09,"Ecuador","ECU",455,22,4450,242,22,NA
"2557",2020-04-09,"Egypt","EGY",238,18,1560,103,24,NA
"2558",2020-04-09,"El Salvador","SLV",25,1,103,5,0,NA
"2559",2020-04-09,"Estonia","EST",36,3,1185,24,25,NA
"2560",2020-04-09,"Faroe Islands","FRO",0,0,184,0,17,NA
"2561",2020-04-09,"Finland","FIN",179,6,2487,40,27,NA
"2562",2020-04-09,"France","FRA",3881,541,82048,10869,39,NA
"2563",2020-04-09,"Georgia","GEO",15,0,211,3,8,NA
"2564",2020-04-09,"Germany","DEU",4974,246,108202,2107,39,NA
"2565",2020-04-09,"Ghana","GHA",26,1,313,6,13,NA
"2566",2020-04-09,"Gibraltar","GIB",7,0,120,0,3,NA
"2567",2020-04-09,"Greece","GRC",52,2,1884,83,27,NA
"2568",2020-04-09,"Guam","GUM",4,0,125,4,3,NA
"2569",2020-04-09,"Guernsey","GGY",15,1,181,5,5,NA
"2570",2020-04-09,"Guinea","GIN",20,0,164,0,4,NA
"2571",2020-04-09,"Honduras","HND",31,1,343,23,11,NA
"2572",2020-04-09,"Hungary","HUN",85,8,980,66,19,NA
"2573",2020-04-09,"Iceland","ISL",30,0,1616,6,27,NA
"2574",2020-04-09,"India","IND",540,17,5734,166,23,NA
"2575",2020-04-09,"Indonesia","IDN",218,19,2956,240,24,NA
"2576",2020-04-09,"Iran, Islamic Republic of","IRN",1997,121,64586,3993,42,NA
"2577",2020-04-09,"Iraq","IRQ",171,5,1202,69,24,NA
"2578",2020-04-09,"Ireland","IRL",515,25,6224,235,25,NA
"2579",2020-04-09,"Isle of Man","IMN",8,0,158,1,5,NA
"2580",2020-04-09,"Israel","ISR",156,6,9404,71,26,NA
"2581",2020-04-09,"Italy","ITA",3836,540,139422,17669,45,NA
"2582",2020-04-09,"Japan","JPN",351,1,4257,81,47,NA
"2583",2020-04-09,"Jersey","JEY",0,0,170,3,5,NA
"2584",2020-04-09,"Jordan","JOR",9,0,358,6,16,NA
"2585",2020-04-09,"Kazakhstan","KAZ",55,1,759,7,13,NA
"2586",2020-04-09,"Kenya","KEN",7,0,179,6,6,NA
"2587",2020-04-09,"Kosovo","XKV",0,0,184,5,9,NA
"2588",2020-04-09,"Kuwait","KWT",112,0,855,1,26,NA
"2589",2020-04-09,"Kyrgyzstan","KGZ",10,0,280,4,8,NA
"2590",2020-04-09,"Latvia","LVA",29,0,577,2,19,NA
"2591",2020-04-09,"Lebanon","LBN",27,0,575,19,23,NA
"2592",2020-04-09,"Lithuania","LTU",32,0,912,15,18,NA
"2593",2020-04-09,"Luxembourg","LUX",64,2,3034,46,22,NA
"2594",2020-04-09,"Malaysia","MYS",156,2,4119,65,30,NA
"2595",2020-04-09,"Malta","MLT",6,1,299,1,16,NA
"2596",2020-04-09,"Mauritius","MUS",5,0,273,7,11,NA
"2597",2020-04-09,"Mexico","MEX",396,33,3181,174,21,NA
"2598",2020-04-09,"Moldova, Republic of","MDA",118,5,1174,27,16,NA
"2599",2020-04-09,"Montenegro","MNE",8,0,249,2,8,NA
"2600",2020-04-09,"Morocco","MAR",91,3,1275,93,17,NA
"2601",2020-04-09,"Netherlands","NLD",969,147,20549,2248,33,NA
"2602",2020-04-09,"New Zealand","NZL",23,0,992,1,17,NA
"2603",2020-04-09,"Niger","NER",64,0,342,11,4,NA
"2604",2020-04-09,"Nigeria","NGA",22,0,276,6,9,NA
"2605",2020-04-09,"Macedonia, the former Yugoslav Republic of","MKD",18,4,617,30,17,NA
"2606",2020-04-09,"Norway","NOR",147,11,6010,80,33,NA
"2607",2020-04-09,"Oman","OMN",0,0,419,2,13,NA
"2608",2020-04-09,"Pakistan","PAK",250,5,4322,63,23,NA
"2609",2020-04-09,"Palestine, State of","PSE",3,0,263,1,10,NA
"2610",2020-04-09,"Panama","PAN",279,4,2528,63,21,NA
"2611",2020-04-09,"Paraguay","PRY",9,0,124,5,4,NA
"2612",2020-04-09,"Peru","PER",1388,14,4342,121,22,NA
"2613",2020-04-09,"Philippines","PHL",106,5,3870,182,25,NA
"2614",2020-04-09,"Poland","POL",357,30,5205,159,25,NA
"2615",2020-04-09,"Portugal","PRT",699,35,13141,380,26,NA
"2616",2020-04-09,"Puerto Rico","PRI",47,1,620,24,11,NA
"2617",2020-04-09,"Qatar","QAT",153,0,2210,6,28,NA
"2618",2020-04-09,"Romania","ROU",344,27,4761,209,25,NA
"2619",2020-04-09,"Russian Federation","RUS",1175,5,8672,63,22,NA
"2620",2020-04-09,"Rwanda","RWA",5,0,110,0,4,NA
"2621",2020-04-09,"San Marino","SMR",29,0,308,34,23,NA
"2622",2020-04-09,"Saudi Arabia","SAU",137,0,2932,41,24,NA
"2623",2020-04-09,"Senegal","SEN",7,0,244,2,13,NA
"2624",2020-04-09,"Serbia","SRB",219,4,2666,65,20,NA
"2625",2020-04-09,"Singapore","SGP",142,0,1623,6,39,NA
"2626",2020-04-09,"Slovakia","SVK",101,0,682,2,21,NA
"2627",2020-04-09,"Slovenia","SVN",36,4,1091,40,26,NA
"2628",2020-04-09,"South Africa","ZAF",96,5,1845,18,21,NA
"2629",2020-04-09,"Korea, Republic of","KOR",39,4,10423,204,48,NA
"2630",2020-04-09,"Spain","ESP",6180,757,146690,14555,37,NA
"2631",2020-04-09,"Sri Lanka","LKA",4,1,189,7,15,NA
"2632",2020-04-09,"Sweden","SWE",726,96,8419,687,33,NA
"2633",2020-04-09,"Switzerland","CHE",546,64,22710,705,33,NA
"2634",2020-04-09,"Taiwan, Province of China","TWN",3,0,379,5,21,NA
"2635",2020-04-09,"Thailand","THA",54,2,2423,32,24,NA
"2636",2020-04-09,"Trinidad and Tobago","TTO",0,0,107,8,5,NA
"2637",2020-04-09,"Tunisia","TUN",27,1,623,23,15,NA
"2638",2020-04-09,"Turkey","TUR",4117,87,38226,812,21,NA
"2639",2020-04-09,"Ukraine","UKR",206,7,1668,52,14,NA
"2640",2020-04-09,"United Arab Emirates","ARE",300,0,2659,12,22,NA
"2641",2020-04-09,"United Kingdom","GBR",5491,938,60733,7097,34,NA
"2642",2020-04-09,"United States","USA",33323,1922,432132,14817,37,NA
"2643",2020-04-09,"Uruguay","URY",32,0,456,7,19,NA
"2644",2020-04-09,"Uzbekistan","UZB",51,1,555,3,12,NA
"2645",2020-04-09,"Venezuela, Bolivarian Republic of","VEN",1,1,167,8,14,NA
"2646",2020-04-09,"Viet Nam","VNM",0,0,251,0,17,NA
"2647",2020-04-10,"Afghanistan","AFG",61,1,484,15,12,NA
"2648",2020-04-10,"Albania","ALB",9,1,409,23,17,NA
"2649",2020-04-10,"Algeria","DZA",94,30,1666,235,18,NA
"2650",2020-04-10,"Andorra","AND",19,2,583,25,18,NA
"2651",2020-04-10,"Argentina","ARG",99,14,1894,79,21,NA
"2652",2020-04-10,"Armenia","ARM",40,1,921,10,22,NA
"2653",2020-04-10,"Australia","AUS",100,2,6152,52,31,NA
"2654",2020-04-10,"Austria","AUT",279,22,13248,295,32,NA
"2655",2020-04-10,"Azerbaijan","AZE",104,1,926,9,14,NA
"2656",2020-04-10,"Bahrain","BHR",64,0,887,5,31,NA
"2657",2020-04-10,"Bangladesh","BGD",112,1,330,21,3,NA
"2658",2020-04-10,"Belarus","BLR",420,3,1486,16,10,NA
"2659",2020-04-10,"Belgium","BEL",1580,283,24983,2523,34,NA
"2660",2020-04-10,"Bolivia, Plurinational State of","BOL",4,1,268,19,10,NA
"2661",2020-04-10,"Bosnia and Herzegovina","BIH",59,1,875,36,18,NA
"2662",2020-04-10,"Brazil","BRA",1930,141,17857,941,26,NA
"2663",2020-04-10,"Brunei Darussalam","BRN",0,0,135,1,16,NA
"2664",2020-04-10,"Bulgaria","BGR",31,0,624,24,21,NA
"2665",2020-04-10,"Burkina Faso","BFA",29,1,443,24,15,NA
"2666",2020-04-10,"Cambodia","KHM",1,0,119,0,13,NA
"2667",2020-04-10,"Cameroon","CMR",0,0,730,10,10,NA
"2668",2020-04-10,"Canada","CAN",1474,74,20748,509,29,NA
"2669",2020-04-10,"Chile","CHL",426,9,5972,57,24,NA
"2670",2020-04-10,"China","CHN",55,1,82925,3340,82,NA
"2671",2020-04-10,"Colombia","COL",169,14,2223,69,22,NA
"2672",2020-04-10,"Costa Rica","CRI",37,1,539,3,20,NA
"2673",2020-04-10,"Côte d'Ivoire","CIV",60,0,444,3,13,NA
"2674",2020-04-10,"Croatia","HRV",64,1,1407,20,21,NA
"2675",2020-04-10,"Cuba","CUB",58,3,515,15,12,NA
"2676",2020-04-10,"Cyprus","CYP",38,1,564,15,17,NA
"2677",2020-04-10,"Czech Republic","CZE",257,13,5569,112,28,NA
"2678",2020-04-10,"Congo, the Democratic Republic of the","COD",32,0,215,20,8,NA
"2679",2020-04-10,"Denmark","DNK",233,19,5635,237,31,NA
"2680",2020-04-10,"Djibouti","DJI",5,1,140,1,2,NA
"2681",2020-04-10,"Dominican Republic","DOM",238,10,2349,118,19,NA
"2682",2020-04-10,"Ecuador","ECU",515,30,4965,272,23,NA
"2683",2020-04-10,"Egypt","EGY",139,15,1699,118,25,NA
"2684",2020-04-10,"El Salvador","SLV",14,1,117,6,1,NA
"2685",2020-04-10,"Estonia","EST",22,0,1207,24,26,NA
"2686",2020-04-10,"Faroe Islands","FRO",0,0,184,0,18,NA
"2687",2020-04-10,"Finland","FIN",118,2,2605,42,28,NA
"2688",2020-04-10,"France","FRA",4286,1341,86334,12210,40,NA
"2689",2020-04-10,"Georgia","GEO",7,0,218,3,9,NA
"2690",2020-04-10,"Germany","DEU",5323,266,113525,2373,40,NA
"2691",2020-04-10,"Ghana","GHA",65,0,378,6,14,NA
"2692",2020-04-10,"Gibraltar","GIB",3,0,123,0,4,NA
"2693",2020-04-10,"Greece","GRC",71,3,1955,86,28,NA
"2694",2020-04-10,"Guam","GUM",3,0,128,4,4,NA
"2695",2020-04-10,"Guatemala","GTM",39,0,126,3,0,NA
"2696",2020-04-10,"Guernsey","GGY",10,0,191,5,6,NA
"2697",2020-04-10,"Guinea","GIN",30,0,194,0,5,NA
"2698",2020-04-10,"Honduras","HND",39,0,382,23,12,NA
"2699",2020-04-10,"Hungary","HUN",210,11,1190,77,20,NA
"2700",2020-04-10,"Iceland","ISL",32,0,1648,6,28,NA
"2701",2020-04-10,"India","IND",678,33,6412,199,24,NA
"2702",2020-04-10,"Indonesia","IDN",337,40,3293,280,25,NA
"2703",2020-04-10,"Iran, Islamic Republic of","IRN",1634,117,66220,4110,43,NA
"2704",2020-04-10,"Iraq","IRQ",30,0,1232,69,25,NA
"2705",2020-04-10,"Ireland","IRL",1169,28,7393,263,26,NA
"2706",2020-04-10,"Isle of Man","IMN",32,0,190,1,6,NA
"2707",2020-04-10,"Israel","ISR",564,15,9968,86,27,NA
"2708",2020-04-10,"Italy","ITA",4204,612,143626,18281,46,NA
"2709",2020-04-10,"Japan","JPN",410,4,4667,85,48,NA
"2710",2020-04-10,"Jersey","JEY",13,0,183,3,6,NA
"2711",2020-04-10,"Jordan","JOR",14,1,372,7,17,NA
"2712",2020-04-10,"Kazakhstan","KAZ",43,2,802,9,14,NA
"2713",2020-04-10,"Kenya","KEN",5,1,184,7,7,NA
"2714",2020-04-10,"Kosovo","XKV",43,2,227,7,10,NA
"2715",2020-04-10,"Kuwait","KWT",55,0,910,1,27,NA
"2716",2020-04-10,"Kyrgyzstan","KGZ",18,1,298,5,9,NA
"2717",2020-04-10,"Latvia","LVA",12,0,589,2,20,NA
"2718",2020-04-10,"Lebanon","LBN",7,0,582,19,24,NA
"2719",2020-04-10,"Lithuania","LTU",43,0,955,15,19,NA
"2720",2020-04-10,"Luxembourg","LUX",81,6,3115,52,23,NA
"2721",2020-04-10,"Malaysia","MYS",109,2,4228,67,31,NA
"2722",2020-04-10,"Malta","MLT",38,1,337,2,17,NA
"2723",2020-04-10,"Mauritius","MUS",41,0,314,7,12,NA
"2724",2020-04-10,"Mexico","MEX",260,20,3441,194,22,NA
"2725",2020-04-10,"Moldova, Republic of","MDA",115,2,1289,29,17,NA
"2726",2020-04-10,"Montenegro","MNE",3,0,252,2,9,NA
"2727",2020-04-10,"Morocco","MAR",99,4,1374,97,18,NA
"2728",2020-04-10,"Netherlands","NLD",1213,148,21762,2396,34,NA
"2729",2020-04-10,"New Zealand","NZL",23,1,1015,2,18,NA
"2730",2020-04-10,"Niger","NER",68,0,410,11,5,NA
"2731",2020-04-10,"Nigeria","NGA",12,1,288,7,10,NA
"2732",2020-04-10,"Macedonia, the former Yugoslav Republic of","MKD",46,2,663,32,18,NA
"2733",2020-04-10,"Norway","NOR",150,8,6160,88,34,NA
"2734",2020-04-10,"Oman","OMN",38,1,457,3,14,NA
"2735",2020-04-10,"Pakistan","PAK",279,3,4601,66,24,NA
"2736",2020-04-10,"Palestine, State of","PSE",0,0,263,1,11,NA
"2737",2020-04-10,"Panama","PAN",224,3,2752,66,22,NA
"2738",2020-04-10,"Paraguay","PRY",5,1,129,6,5,NA
"2739",2020-04-10,"Peru","PER",914,17,5256,138,23,NA
"2740",2020-04-10,"Philippines","PHL",206,21,4076,203,26,NA
"2741",2020-04-10,"Poland","POL",370,15,5575,174,26,NA
"2742",2020-04-10,"Portugal","PRT",815,29,13956,409,27,NA
"2743",2020-04-10,"Puerto Rico","PRI",63,9,683,33,12,NA
"2744",2020-04-10,"Qatar","QAT",166,0,2376,6,29,NA
"2745",2020-04-10,"Romania","ROU",441,20,5202,229,26,NA
"2746",2020-04-10,"Russian Federation","RUS",1459,13,10131,76,23,NA
"2747",2020-04-10,"Rwanda","RWA",3,0,113,0,5,NA
"2748",2020-04-10,"San Marino","SMR",25,0,333,34,24,NA
"2749",2020-04-10,"Saudi Arabia","SAU",355,3,3287,44,25,NA
"2750",2020-04-10,"Senegal","SEN",6,0,250,2,14,NA
"2751",2020-04-10,"Serbia","SRB",201,1,2867,66,21,NA
"2752",2020-04-10,"Singapore","SGP",286,0,1909,6,40,NA
"2753",2020-04-10,"Slovakia","SVK",19,0,701,2,22,NA
"2754",2020-04-10,"Slovenia","SVN",33,3,1124,43,27,NA
"2755",2020-04-10,"South Africa","ZAF",89,0,1934,18,22,NA
"2756",2020-04-10,"Korea, Republic of","KOR",27,4,10450,208,49,NA
"2757",2020-04-10,"Spain","ESP",5756,683,152446,15238,38,NA
"2758",2020-04-10,"Sri Lanka","LKA",1,0,190,7,16,NA
"2759",2020-04-10,"Sweden","SWE",722,106,9141,793,34,NA
