dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,date,iso2
18/02/2020,18,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-18,DZ
17/02/2020,17,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-17,DZ
16/02/2020,16,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-16,DZ
15/02/2020,15,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-15,DZ
14/02/2020,14,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-14,DZ
13/02/2020,13,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-13,DZ
12/02/2020,12,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-12,DZ
11/02/2020,11,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-11,DZ
10/02/2020,10,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-10,DZ
09/02/2020,9,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-09,DZ
08/02/2020,8,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-08,DZ
07/02/2020,7,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-07,DZ
06/02/2020,6,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-06,DZ
05/02/2020,5,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-05,DZ
04/02/2020,4,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-04,DZ
03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-03,DZ
02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-02,DZ
01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-02-01,DZ
31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-31,DZ
30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-30,DZ
29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-29,DZ
28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-28,DZ
27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-27,DZ
26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-26,DZ
25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-25,DZ
24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-24,DZ
23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-23,DZ
22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-22,DZ
21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-21,DZ
20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-20,DZ
19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-19,DZ
18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-18,DZ
17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-17,DZ
16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-16,DZ
15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-15,DZ
14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-14,DZ
13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-13,DZ
12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-12,DZ
11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-11,DZ
10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-10,DZ
09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-09,DZ
08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-08,DZ
07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-07,DZ
06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-06,DZ
05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-05,DZ
04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-04,DZ
03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-03,DZ
02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-02,DZ
01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa,2020-01-01,DZ
31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429,Africa,2019-12-31,DZ
17/05/2020,17,5,2020,0,2,Andorra,AD,AND,77006,Europe,2020-05-17,AD
16/05/2020,16,5,2020,0,0,Andorra,AD,AND,77006,Europe,2020-05-16,AD
15/05/2020,15,5,2020,1,0,Andorra,AD,AND,77006,Europe,2020-05-15,AD
14/05/2020,14,5,2020,2,1,Andorra,AD,AND,77006,Europe,2020-05-14,AD
13/05/2020,13,5,2020,2,0,Andorra,AD,AND,77006,Europe,2020-05-13,AD
12/05/2020,12,5,2020,1,0,Andorra,AD,AND,77006,Europe,2020-05-12,AD
11/05/2020,11,5,2020,1,0,Andorra,AD,AND,77006,Europe,2020-05-11,AD
10/05/2020,10,5,2020,2,1,Andorra,AD,AND,77006,Europe,2020-05-10,AD
09/05/2020,9,5,2020,0,0,Andorra,AD,AND,77006,Europe,2020-05-09,AD
08/05/2020,8,5,2020,1,1,Andorra,AD,AND,77006,Europe,2020-05-08,AD
07/05/2020,7,5,2020,0,0,Andorra,AD,AND,77006,Europe,2020-05-07,AD
06/05/2020,6,5,2020,1,1,Andorra,AD,AND,77006,Europe,2020-05-06,AD
05/05/2020,5,5,2020,2,0,Andorra,AD,AND,77006,Europe,2020-05-05,AD
04/05/2020,4,5,2020,1,1,Andorra,AD,AND,77006,Europe,2020-05-04,AD
03/05/2020,3,5,2020,1,1,Andorra,AD,AND,77006,Europe,2020-05-03,AD
02/05/2020,2,5,2020,1,1,Andorra,AD,AND,77006,Europe,2020-05-02,AD
01/05/2020,1,5,2020,2,0,Andorra,AD,AND,77006,Europe,2020-05-01,AD
30/04/2020,30,4,2020,0,1,Andorra,AD,AND,77006,Europe,2020-04-30,AD
29/04/2020,29,4,2020,0,1,Andorra,AD,AND,77006,Europe,2020-04-29,AD
28/04/2020,28,4,2020,3,0,Andorra,AD,AND,77006,Europe,2020-04-28,AD
27/04/2020,27,4,2020,7,0,Andorra,AD,AND,77006,Europe,2020-04-27,AD
26/04/2020,26,4,2020,2,0,Andorra,AD,AND,77006,Europe,2020-04-26,AD
25/04/2020,25,4,2020,7,3,Andorra,AD,AND,77006,Europe,2020-04-25,AD
24/04/2020,24,4,2020,1,0,Andorra,AD,AND,77006,Europe,2020-04-24,AD
23/04/2020,23,4,2020,6,0,Andorra,AD,AND,77006,Europe,2020-04-23,AD
22/04/2020,22,4,2020,0,1,Andorra,AD,AND,77006,Europe,2020-04-22,AD
21/04/2020,21,4,2020,4,0,Andorra,AD,AND,77006,Europe,2020-04-21,AD
20/04/2020,20,4,2020,9,1,Andorra,AD,AND,77006,Europe,2020-04-20,AD
19/04/2020,19,4,2020,8,0,Andorra,AD,AND,77006,Europe,2020-04-19,AD
18/04/2020,18,4,2020,14,2,Andorra,AD,AND,77006,Europe,2020-04-18,AD
17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006,Europe,2020-04-17,AD
16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006,Europe,2020-04-16,AD
15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006,Europe,2020-04-15,AD
14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006,Europe,2020-04-14,AD
13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006,Europe,2020-04-13,AD
12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006,Europe,2020-04-12,AD
11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006,Europe,2020-04-11,AD
10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006,Europe,2020-04-10,AD
09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006,Europe,2020-04-09,AD
08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006,Europe,2020-04-08,AD
07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006,Europe,2020-04-07,AD
06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006,Europe,2020-04-06,AD
05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006,Europe,2020-04-05,AD
04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006,Europe,2020-04-04,AD
03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006,Europe,2020-04-03,AD
02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006,Europe,2020-04-02,AD
01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006,Europe,2020-04-01,AD
31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006,Europe,2020-03-31,AD
30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006,Europe,2020-03-30,AD
29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006,Europe,2020-03-29,AD
28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006,Europe,2020-03-28,AD
27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006,Europe,2020-03-27,AD
26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006,Europe,2020-03-26,AD
25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006,Europe,2020-03-25,AD
24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006,Europe,2020-03-24,AD
23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006,Europe,2020-03-23,AD
22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006,Europe,2020-03-22,AD
21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006,Europe,2020-03-21,AD
20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006,Europe,2020-03-20,AD
19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006,Europe,2020-03-19,AD
18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006,Europe,2020-03-18,AD
17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006,Europe,2020-03-17,AD
16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006,Europe,2020-03-16,AD
14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006,Europe,2020-03-14,AD
03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006,Europe,2020-03-03,AD
17/05/2020,17,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-17,AO
16/05/2020,16,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-16,AO
15/05/2020,15,5,2020,3,0,Angola,AO,AGO,30809762,Africa,2020-05-15,AO
14/05/2020,14,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-14,AO
13/05/2020,13,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-13,AO
12/05/2020,12,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-12,AO
11/05/2020,11,5,2020,2,0,Angola,AO,AGO,30809762,Africa,2020-05-11,AO
10/05/2020,10,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-10,AO
09/05/2020,9,5,2020,7,0,Angola,AO,AGO,30809762,Africa,2020-05-09,AO
08/05/2020,8,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-08,AO
07/05/2020,7,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-07,AO
06/05/2020,6,5,2020,1,0,Angola,AO,AGO,30809762,Africa,2020-05-06,AO
05/05/2020,5,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-05,AO
04/05/2020,4,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-04,AO
03/05/2020,3,5,2020,6,0,Angola,AO,AGO,30809762,Africa,2020-05-03,AO
02/05/2020,2,5,2020,2,0,Angola,AO,AGO,30809762,Africa,2020-05-02,AO
01/05/2020,1,5,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-05-01,AO
30/04/2020,30,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-30,AO
29/04/2020,29,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-29,AO
28/04/2020,28,4,2020,1,0,Angola,AO,AGO,30809762,Africa,2020-04-28,AO
27/04/2020,27,4,2020,1,0,Angola,AO,AGO,30809762,Africa,2020-04-27,AO
26/04/2020,26,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-26,AO
25/04/2020,25,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-25,AO
24/04/2020,24,4,2020,1,0,Angola,AO,AGO,30809762,Africa,2020-04-24,AO
23/04/2020,23,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-23,AO
22/04/2020,22,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-22,AO
21/04/2020,21,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-21,AO
20/04/2020,20,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-20,AO
19/04/2020,19,4,2020,5,0,Angola,AO,AGO,30809762,Africa,2020-04-19,AO
18/04/2020,18,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-18,AO
17/04/2020,17,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-17,AO
16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-16,AO
15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-15,AO
14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-14,AO
13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-13,AO
12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-12,AO
11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-11,AO
10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-10,AO
09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762,Africa,2020-04-09,AO
08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762,Africa,2020-04-08,AO
07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762,Africa,2020-04-07,AO
06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762,Africa,2020-04-06,AO
05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762,Africa,2020-04-05,AO
04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-04,AO
03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-03,AO
02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762,Africa,2020-04-02,AO
01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-04-01,AO
31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-03-31,AO
30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762,Africa,2020-03-30,AO
29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-03-29,AO
28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762,Africa,2020-03-28,AO
27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762,Africa,2020-03-27,AO
26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-03-26,AO
25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-03-25,AO
24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-03-24,AO
23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762,Africa,2020-03-23,AO
22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762,Africa,2020-03-22,AO
17/05/2020,17,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-17,AI
16/05/2020,16,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-16,AI
15/05/2020,15,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-15,AI
14/05/2020,14,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-14,AI
13/05/2020,13,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-13,AI
12/05/2020,12,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-12,AI
11/05/2020,11,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-11,AI
10/05/2020,10,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-10,AI
09/05/2020,9,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-09,AI
08/05/2020,8,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-08,AI
07/05/2020,7,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-07,AI
06/05/2020,6,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-06,AI
05/05/2020,5,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-05,AI
04/05/2020,4,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-04,AI
03/05/2020,3,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-03,AI
02/05/2020,2,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-02,AI
01/05/2020,1,5,2020,0,0,Anguilla,AI,,NA,America,2020-05-01,AI
30/04/2020,30,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-30,AI
29/04/2020,29,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-29,AI
28/04/2020,28,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-28,AI
27/04/2020,27,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-27,AI
26/04/2020,26,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-26,AI
25/04/2020,25,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-25,AI
24/04/2020,24,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-24,AI
23/04/2020,23,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-23,AI
22/04/2020,22,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-22,AI
21/04/2020,21,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-21,AI
20/04/2020,20,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-20,AI
19/04/2020,19,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-19,AI
18/04/2020,18,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-18,AI
17/04/2020,17,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-17,AI
16/04/2020,16,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-16,AI
15/04/2020,15,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-15,AI
14/04/2020,14,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-14,AI
13/04/2020,13,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-13,AI
12/04/2020,12,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-12,AI
11/04/2020,11,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-11,AI
10/04/2020,10,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-10,AI
09/04/2020,9,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-09,AI
08/04/2020,8,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-08,AI
07/04/2020,7,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-07,AI
06/04/2020,6,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-06,AI
05/04/2020,5,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-05,AI
04/04/2020,4,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-04,AI
03/04/2020,3,4,2020,1,0,Anguilla,AI,,NA,America,2020-04-03,AI
02/04/2020,2,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-02,AI
01/04/2020,1,4,2020,0,0,Anguilla,AI,,NA,America,2020-04-01,AI
31/03/2020,31,3,2020,0,0,Anguilla,AI,,NA,America,2020-03-31,AI
30/03/2020,30,3,2020,0,0,Anguilla,AI,,NA,America,2020-03-30,AI
29/03/2020,29,3,2020,0,0,Anguilla,AI,,NA,America,2020-03-29,AI
28/03/2020,28,3,2020,0,0,Anguilla,AI,,NA,America,2020-03-28,AI
27/03/2020,27,3,2020,2,0,Anguilla,AI,,NA,America,2020-03-27,AI
17/05/2020,17,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-17,AG
16/05/2020,16,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-16,AG
15/05/2020,15,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-15,AG
14/05/2020,14,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-14,AG
13/05/2020,13,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-13,AG
12/05/2020,12,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-12,AG
11/05/2020,11,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-11,AG
10/05/2020,10,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-10,AG
09/05/2020,9,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-09,AG
08/05/2020,8,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-08,AG
07/05/2020,7,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-07,AG
06/05/2020,6,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-06,AG
05/05/2020,5,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-05,AG
04/05/2020,4,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-04,AG
03/05/2020,3,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-03,AG
02/05/2020,2,5,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-02,AG
01/05/2020,1,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-05-01,AG
30/04/2020,30,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-30,AG
29/04/2020,29,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-29,AG
28/04/2020,28,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-28,AG
27/04/2020,27,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-27,AG
26/04/2020,26,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-26,AG
25/04/2020,25,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-25,AG
24/04/2020,24,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-24,AG
23/04/2020,23,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-23,AG
22/04/2020,22,4,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-22,AG
21/04/2020,21,4,2020,0,1,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-21,AG
20/04/2020,20,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-20,AG
19/04/2020,19,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-19,AG
18/04/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-18,AG
17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-17,AG
16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-16,AG
15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-15,AG
14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-14,AG
13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-13,AG
12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-12,AG
11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-11,AG
10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-10,AG
09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-09,AG
08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-08,AG
07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-07,AG
06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-06,AG
05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-05,AG
04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-04,AG
03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-03,AG
02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-02,AG
01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-04-01,AG
31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-31,AG
30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-30,AG
29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-29,AG
28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-28,AG
27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-27,AG
26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-26,AG
25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-25,AG
24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-24,AG
23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-23,AG
22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-22,AG
21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-21,AG
15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America,2020-03-15,AG
17/05/2020,17,5,2020,326,7,Argentina,AR,ARG,44494502,America,2020-05-17,AR
16/05/2020,16,5,2020,345,3,Argentina,AR,ARG,44494502,America,2020-05-16,AR
15/05/2020,15,5,2020,255,24,Argentina,AR,ARG,44494502,America,2020-05-15,AR
14/05/2020,14,5,2020,316,10,Argentina,AR,ARG,44494502,America,2020-05-14,AR
13/05/2020,13,5,2020,529,14,Argentina,AR,ARG,44494502,America,2020-05-13,AR
12/05/2020,12,5,2020,245,5,Argentina,AR,ARG,44494502,America,2020-05-12,AR
11/05/2020,11,5,2020,13,0,Argentina,AR,ARG,44494502,America,2020-05-11,AR
10/05/2020,10,5,2020,165,7,Argentina,AR,ARG,44494502,America,2020-05-10,AR
